color_id,canonical,surface,normalized,source,catalog_count,mapping_reason,active,version
chocolate,шоколадный,шоколадною,шоколадною,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chocolate,шоколадный,шоколадную,шоколадную,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chocolate,шоколадный,шоколадны,шоколадны,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chocolate,шоколадный,шоколадные,шоколадные,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chocolate,шоколадный,шоколадным,шоколадным,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chocolate,шоколадный,шоколадными,шоколадными,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chocolate,шоколадный,шоколадных,шоколадных,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хрома,хрома,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хромам,хромам,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хромами,хромами,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хромах,хромах,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хроме,хроме,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хромированная,хромированная,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хромированного,хромированного,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хромированное,хромированное,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хромированной,хромированной,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хромированном,хромированном,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хромированному,хромированному,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хромированною,хромированною,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хромированную,хромированную,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хромированные,хромированные,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хромированным,хромированным,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хромированными,хромированными,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хромированных,хромированных,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хромов,хромов,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хромом,хромом,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хрому,хрому,manual_palette,0,manual_alias,true,catalog_palette_30_v1
chrome,хром,хромы,хромы,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,copper,copper,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медей,медей,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,меден,меден,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,меди,меди,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медна,медна,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медная,медная,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,меднее,меднее,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медней,медней,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медно,медно,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медного,медного,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медное,медное,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медной,медной,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медном,медном,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медному,медному,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медною,медною,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медную,медную,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медны,медны,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медные,медные,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медным,медным,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медными,медными,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медных,медных,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медью,медью,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медям,медям,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медями,медями,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,медях,медях,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,помеднее,помеднее,manual_palette,0,manual_alias,true,catalog_palette_30_v1
copper,медный,помедней,помедней,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,cream,cream,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ivory,ivory,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ivory white,ivory white,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ванилен,ванилен,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ванильна,ванильна,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ванильная,ванильная,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ванильнее,ванильнее,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ванильней,ванильней,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ванильно,ванильно,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ванильного,ванильного,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ванильное,ванильное,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ванильной,ванильной,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ванильном,ванильном,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ванильному,ванильному,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ванильною,ванильною,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ванильную,ванильную,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ванильны,ванильны,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ванильные,ванильные,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ванильным,ванильным,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ванильными,ванильными,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,ванильных,ванильных,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,жемчужен,жемчужен,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,жемчужна,жемчужна,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,жемчужная,жемчужная,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,жемчужнее,жемчужнее,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,жемчужней,жемчужней,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,жемчужно,жемчужно,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,жемчужного,жемчужного,manual_palette,0,manual_alias,true,catalog_palette_30_v1
cream,кремовый,жемчужное,жемчужное,manual_palette,0,manual_alias,true,catalog_palette_30_v1
